Date,PositiveReturn,PredictedValue,PredictedMinusActual,Close,EquityPriceReturns,BAMLH0A0HYM2,BAMLC0A0CM,BAMLC0A4CBBB,BAMLH0A1HYBB,BAMLH0A3HYC,Equity_Position,Strategy_Cum_Rtn,Equity_Cum_Rtn
2018-12-17,0,1,1,242.2222595,-0.019618526,0.010869565,0.025210084,0.01986755,0.004032258,0.017759563,-0.019618526,0.980381474,0.980381474
2018-12-18,0,1,1,241.956665,-0.001096491,0.034946237,0.008196721,0.012987013,0.044176707,0.024161074,-0.001096491,0.9793064945371923,0.9793064945371923
2018-12-19,0,1,1,238.3331451,-0.014975904,-0.002597403,0.0,0.0,-0.007692308,0.005242464,-0.014975904,0.9646404944884268,0.9646404944884268
2018-12-20,0,0,0,234.453598,-0.016277833,0.013020833,0.016260163,0.012820513,0.003875969,0.026075619,-0.0,0.9646404944884268,0.9489382376141068
2018-12-21,0,0,0,229.6497498,-0.020489548,-0.020565553,0.0,0.0,-0.023166023,0.0,-0.0,0.9646404944884268,0.9294949220454771
2018-12-24,0,1,1,223.5816803,-0.026423149,0.0,0.008,0.012658228,0.0,0.005082592,-0.026423149,0.9391516549711254,0.9049347392255261
2018-12-26,1,0,-1,234.8781433,0.050524994,-0.023622047,-0.015873016,-0.0125,-0.035573123,-0.01011378,0.0,0.9391516549711254,0.9506565614952875
2018-12-27,1,0,-1,236.6814117,0.007677464,0.0,0.008064516,0.0,-0.004098361,0.003831418,0.0,0.9391516549711254,0.9579551930225313
2018-12-28,0,0,0,236.3760986,-0.001289975,-0.010752688,-0.016,-0.012658228,-0.016460905,-0.006361323,-0.0,0.9391516549711254,0.956719454772412
2018-12-31,1,0,-1,238.4464722,0.008758811,-0.02173913,-0.008130081,-0.006410256,-0.029288703,-0.008962868,0.0,0.9391516549711254,0.9650991796567867
2019-01-02,1,0,-1,238.6945038,0.001040198,-0.008333333,0.0,-0.006451613,-0.017241379,0.002583979,0.0,0.9391516549711254,0.9661030738932674
2019-01-03,0,1,1,232.9986115,-0.023862687,0.039215686,0.008196721,0.012987013,0.048245614,0.029639175,-0.023862687,0.9167409729830174,0.9430492586312145
2019-01-04,1,0,-1,240.8030701,0.03349573,0.0,0.0,0.0,-0.0041841,0.0,0.0,0.9167409729830174,0.9746373819750258
2019-01-07,1,1,0,242.7017517,0.00788479,0.04851752,0.024390244,0.025641026,0.06302521,0.03379224,0.00788479,0.9239692830393842,0.9823221930580488
2019-01-08,1,1,0,244.9819794,0.009395184,0.025706941,0.023809524,0.025,0.035573123,0.01937046,0.009395184,0.9326501444638873,0.9915512908091126
2019-01-09,1,1,0,246.1269073,0.004673519,0.030075188,0.031007752,0.024390244,0.034351145,0.028503563,0.004673519,0.937008902634392,0.9961853246061836
2019-01-10,1,0,-1,246.9951477,0.003527613,0.01703163,0.007518797,0.011904762,0.025830258,0.012702079,0.0,0.937008902634392,0.9996994809076735
2019-01-11,1,0,-1,247.0905304,0.000386172,0.016746411,0.014925373,0.011764706,0.014388489,0.01368301,0.0,0.937008902634392,1.0000855368556145
2019-01-14,0,1,1,245.5830383,-0.006100971,0.018823529,0.022058824,0.023255814,0.021276596,0.023622047,-0.006100971,0.9312922384926777,0.993984043997739
2019-01-15,1,1,0,248.3976593,0.011460975,-0.020785219,-0.007194245,-0.005681818,-0.027777778,-0.012087912,0.011460975,0.9419657555557365,1.005376070276396
2019-01-16,1,1,0,248.9986877,0.002419622,0.002358491,0.0,0.005714286,0.0,0.0,0.002419622,0.9442449566211256,1.0078087003343104
2019-01-17,1,1,0,250.8878021,0.007586845,0.009411765,0.0,0.0,0.010714286,0.011123471,0.007586845,0.9514087967490419,1.0154547887333982
2019-01-18,1,0,-1,254.2271423,0.013310094,-0.006993007,0.0,-0.005681818,-0.010600707,-0.00220022,0.0,0.9514087967490419,1.02897058742419
2019-01-22,0,0,0,250.7923737,-0.013510629,-0.013921114,0.007142857,0.005617978,-0.017605634,-0.002183406,-0.0,0.9514087967490419,1.0150685475655896
2019-01-23,1,1,0,251.3171692,0.00209255,-0.007058824,0.007092199,0.005586592,-0.010752688,0.001094092,0.00209255,0.953399667226679,1.017192629254798
2019-01-24,1,1,0,251.4507141,0.00053138,0.016587678,0.021126761,0.022222222,0.014492754,0.006557377,0.00053138,0.9539062847418499,1.0177331450741314
2019-01-25,1,1,0,253.5783691,0.008461519,-0.020979021,-0.006896552,-0.005434783,-0.025,-0.018458198,0.008461519,0.9619777808944124,1.0263447134181058
2019-01-28,0,1,1,251.651062,-0.00760044,0.021428571,0.013888889,0.016393443,0.032967033,0.013274336,-0.00760044,0.9546663264893913,1.0185440420044543
2019-01-29,0,1,1,251.3171692,-0.001326809,0.0,0.0,0.0,0.0,0.0,-0.001326809,0.9533996666154082,1.0171926286026263
2019-01-30,1,1,0,255.2956848,0.015830656,0.048951049,0.034246575,0.02688172,0.060283688,0.036026201,0.015830656,0.9684926087681113,1.0332954551917701
2019-01-31,1,0,-1,257.5378113,0.008782469,0.0,0.0,0.005235602,0.0,0.001053741,0.0,0.9684926087681113,1.0423703404948328
2019-02-01,1,1,0,257.6618652,0.000481692,0.013333333,0.006622517,0.005208333,0.010033445,0.013684211,0.000481692,0.968959123909814,1.0428724419488864
2019-02-04,1,1,0,259.4746399,0.007035479,-0.01754386,-0.006578947,-0.005181347,-0.023178808,-0.007268951,0.007035479,0.9757762154779399,1.0502095491138965
2019-02-05,1,0,-1,260.5623169,0.004191843,-0.017857143,-0.006622517,-0.010416667,-0.030508475,-0.009414226,0.0,0.9757762154779399,1.054611862660883
2019-02-06,0,1,1,260.218811,-0.001318325,-0.002272727,-0.013333333,-0.010526316,-0.006993007,0.003167899,-0.001318325,0.97448982529867,1.0532215414770405
2019-02-07,0,0,0,257.7382202,-0.009532711,0.01594533,0.0,0.0,0.021126761,0.009473684,-0.0,0.97448982529867,1.0431814849031653
2019-02-08,1,1,0,258.0530396,0.001221469,0.02690583,0.0,0.0,0.031034483,0.025026069,0.001221469,0.9756801344110878,1.0444556987483486
2019-02-11,1,0,-1,258.1961975,0.000554762,0.030567686,0.006756757,0.005319149,0.030100334,0.026449644,0.0,0.9756801344110878,1.0450351230806976
2019-02-12,1,0,-1,261.5164185,0.012859295,0.025423729,0.0,0.005291005,0.035714286,0.015857284,0.0,0.9756801344110878,1.0584735380137535
2019-02-13,1,0,-1,262.3655396,0.003246913,0.055785124,0.020134228,0.021052632,0.065830721,0.048780488,0.0,0.9756801344110878,1.0619103095044864
2019-02-14,0,1,1,261.7835693,-0.002218166,0.021526419,0.013157895,0.010309278,0.026470588,0.018604651,-0.002218166,0.9735159139100616,1.059554816160894
2019-02-15,1,0,-1,264.6362915,0.010897254,0.024904215,0.006493506,0.005102041,0.028653295,0.016438356,0.0,0.9735159139100616,1.0711010541195227
2019-02-19,1,0,-1,265.0942383,0.001730476,0.001862197,0.006410256,0.01010101,0.002762431,-0.001793722,0.0,0.9735159139100616,1.0729545687872513
2019-02-20,1,1,0,265.6285095,0.002015401,-0.014869888,0.006369427,0.005,-0.019283747,-0.012578616,0.002015401,0.9754779388564718,1.0751170024981396
2019-02-21,0,0,0,264.6839905,-0.003555789,0.005660377,0.006329114,0.004975124,0.011235955,0.004549591,-0.0,0.9754779388564718,1.0712941132869438
2019-02-22,1,1,0,266.3250427,0.006200043,0.003752345,0.006289308,0.004950495,0.002777778,0.002717391,0.006200043,0.9815259440229334,1.0779361828549696
